Gene,Transcript,Motif,Cluster,q_value
Mbnl2,ENSMUST00000167459.3,mmu-miR-466i-3p,chromatin_positive,0.000317
Mbnl2,ENSMUST00000167459.3,mmu-miR-466f-3p,chromatin_positive,0.00328
Mbnl2,ENSMUST00000167459.3,mmu-miR-467f,chromatin_positive,0.00626
Mbnl2,ENSMUST00000226800.2,mmu-miR-7222-3p,chromatin_negative,0.0451
Mbnl2,ENSMUST00000227012.2,mmu-miR-7222-3p,chromatin_negative,0.0451
Mbnl2,ENSMUST00000227484.2,mmu-miR-7669-3p,extracellular_positive,0.015
Mbnl2,ENSMUST00000227484.2,mmu-miR-3473b,nucleus_positive,0.0051
Mbnl2,ENSMUST00000227484.2,mmu-miR-669c-3p,chromatin_positive,0.00885
Mbnl2,ENSMUST00000227484.2,mmu-miR-466f-3p,chromatin_positive,0.0121
Mbnl2,ENSMUST00000227484.2,mmu-miR-5126,nucleus_positive,0.0377
Mbnl2,ENSMUST00000227484.2,mmu-miR-466f-3p,chromatin_positive,0.0204
Mbnl2,ENSMUST00000227484.2,mmu-miR-669c-3p,chromatin_positive,0.0316
Mbnl2,ENSMUST00000227484.2,mmu-miR-466i-3p,chromatin_positive,0.0461
Mbnl2,ENSMUST00000227484.2,mmu-miR-669c-3p,chromatin_positive,0.0485
Mbnl2,ENSMUST00000227484.2,mmu-miR-669c-3p,chromatin_positive,0.0485
Mbnl2,ENSMUST00000227508.2,mmu-miR-7222-3p,chromatin_negative,0.0451
Mbnl2,ENSMUST00000227508.2,mmu-miR-466n-5p,nucleus_positive,0.0104
Mbnl2,ENSMUST00000227508.2,mmu-miR-466n-5p,nucleus_positive,0.0104
Mbnl2,ENSMUST00000227508.2,mmu-miR-466n-5p,nucleus_positive,0.0104
Mbnl2,ENSMUST00000227508.2,mmu-miR-466n-5p,nucleus_positive,0.0104
Mbnl2,ENSMUST00000227508.2,mmu-miR-466n-5p,nucleus_positive,0.0104
Mbnl2,ENSMUST00000227508.2,mmu-miR-466n-5p,nucleus_positive,0.0104
Mbnl2,ENSMUST00000227508.2,mmu-miR-466n-5p,nucleus_positive,0.0104
Mbnl2,ENSMUST00000227508.2,mmu-miR-466n-5p,nucleus_positive,0.0104
Mbnl2,ENSMUST00000227508.2,mmu-miR-466n-5p,nucleus_positive,0.0104
Mbnl2,ENSMUST00000227508.2,mmu-miR-466n-5p,nucleus_positive,0.0104
Mbnl2,ENSMUST00000227508.2,mmu-miR-466n-5p,nucleus_positive,0.0104
Mbnl2,ENSMUST00000227508.2,mmu-miR-466n-5p,nucleus_positive,0.0104
Mbnl2,ENSMUST00000227508.2,mmu-miR-466n-5p,nucleus_positive,0.0104
Mbnl2,ENSMUST00000227508.2,mmu-miR-466n-5p,nucleus_positive,0.0141
Mbnl2,ENSMUST00000227508.2,mmu-miR-466n-5p,nucleus_positive,0.0141
Mbnl2,ENSMUST00000227508.2,mmu-miR-466n-5p,nucleus_positive,0.027
Mbnl2,ENSMUST00000227508.2,mmu-miR-466n-5p,nucleus_positive,0.0321
Mbnl2,ENSMUST00000227508.2,mmu-miR-466n-5p,nucleus_positive,0.0321
Mbnl2,ENSMUST00000227508.2,mmu-miR-466n-5p,nucleus_positive,0.0332
Mbnl2,ENSMUST00000227508.2,mmu-miR-466n-5p,nucleus_positive,0.0344
Mbnl2,ENSMUST00000227508.2,mmu-miR-466n-5p,nucleus_positive,0.0377
Mbnl2,ENSMUST00000227594.2,mmu-miR-7222-3p,chromatin_negative,0.0451
Mbnl2,ENSMUST00000227644.2,mmu-miR-346-3p,mitochondrion_negative,0.0374
Mbp,ENSMUST00000047865.14,mmu-miR-7049-3p,ribosome_negative,0.0432
Mbp,ENSMUST00000047865.14,mmu-miR-328-5p,nucleoplasm_positive,0.0358
Mbp,ENSMUST00000047865.14,mmu-miR-6931-5p,nucleus_positive,0.0344
Mbp,ENSMUST00000047865.14,mmu-miR-466n-5p,nucleus_positive,0.0436
Mbp,ENSMUST00000080658.12,mmu-miR-6931-5p,nucleus_positive,0.0344
Mbp,ENSMUST00000080658.12,mmu-miR-466n-5p,nucleus_positive,0.0436
Mbp,ENSMUST00000091789.11,mmu-miR-3473b,nucleus_positive,5.05e-06
Mbp,ENSMUST00000091789.11,mmu-miR-7669-3p,extracellular_positive,0.0146
Mbp,ENSMUST00000091789.11,mmu-miR-328-5p,nucleoplasm_positive,0.0358
Mbp,ENSMUST00000091789.11,mmu-miR-466i-3p,chromatin_positive,0.00726
Mbp,ENSMUST00000091789.11,mmu-miR-467f,chromatin_positive,0.0168
Mbp,ENSMUST00000091789.11,mmu-miR-467f,chromatin_positive,0.0168
Mbp,ENSMUST00000091789.11,mmu-miR-466m-3p,chromatin_positive,0.0348
Mbp,ENSMUST00000091789.11,mmu-miR-466f-3p,chromatin_positive,0.0384
Mbp,ENSMUST00000091789.11,mmu-miR-466f-3p,chromatin_positive,0.0384
Mbp,ENSMUST00000114676.8,mmu-miR-328-5p,nucleoplasm_positive,0.0358
Mbp,ENSMUST00000132369.3,mmu-miR-6931-5p,nucleus_positive,0.0344
Mbp,ENSMUST00000132369.3,mmu-miR-466n-5p,nucleus_positive,0.0436
Mbp,ENSMUST00000133193.9,mmu-miR-6931-5p,nucleus_positive,0.0344
Mbp,ENSMUST00000133193.9,mmu-miR-466n-5p,nucleus_positive,0.0436
Mbp,ENSMUST00000142850.9,mmu-miR-6931-5p,nucleus_positive,0.0344
Mbp,ENSMUST00000142850.9,mmu-miR-466n-5p,nucleus_positive,0.0436
Mbp,ENSMUST00000150952.2,mmu-miR-466n-5p,nucleus_positive,0.0291
Mbp,ENSMUST00000152071.9,mmu-miR-466n-5p,nucleus_positive,0.00207
Mbp,ENSMUST00000152071.9,mmu-miR-6931-5p,nucleus_positive,0.0344
Mbp,ENSMUST00000153478.9,mmu-miR-466n-5p,nucleus_positive,0.00207
Mbp,ENSMUST00000153478.9,mmu-miR-6931-5p,nucleus_positive,0.0344
Mcc,ENSMUST00000089874.9,mmu-miR-7662-5p,nucleus_positive,0.039
Mcc,ENSMUST00000089874.9,mmu-miR-7669-3p,extracellular_positive,0.0226
Mcc,ENSMUST00000089874.9,mmu-miR-6931-5p,nucleus_positive,0.0156
Mcc,ENSMUST00000089874.9,mmu-miR-5126,nucleus_positive,0.0168
Mcc,ENSMUST00000089874.9,mmu-miR-5110,ER_negative,0.0437
Mcc,ENSMUST00000164666.6,mmu-miR-7662-5p,nucleus_positive,0.039
Mcc,ENSMUST00000164666.6,mmu-miR-6931-5p,nucleus_positive,0.0156
Mcc,ENSMUST00000164666.6,mmu-miR-6968-5p,nucleoplasm_positive,0.037
Mcc,ENSMUST00000164666.6,mmu-miR-5110,ER_negative,0.0437
Mcc,ENSMUST00000164666.6,mmu-miR-5126,nucleus_positive,0.0377
Mcc,ENSMUST00000164666.6,mmu-miR-762,nucleus_positive,0.0481
Mcc,ENSMUST00000202090.2,mmu-miR-346-3p,mitochondrion_negative,0.0165
Mcc,ENSMUST00000202090.2,mmu-miR-762,nucleus_positive,0.0295
Mcc,ENSMUST00000202845.2,mmu-miR-1249-5p,ribosome_negative,0.0346
Mcc,ENSMUST00000202845.2,mmu-miR-149-3p,nucleoplasm_negative,0.0412
Mcc,ENSMUST00000202845.2,mmu-miR-5126,nucleus_positive,0.0168
Mcc,ENSMUST00000202845.2,mmu-miR-466n-5p,nucleus_positive,0.0104
Mcc,ENSMUST00000202845.2,mmu-miR-466n-5p,nucleus_positive,0.0104
Mcc,ENSMUST00000202845.2,mmu-miR-6931-5p,nucleus_positive,0.045
Mcc,ENSMUST00000202845.2,mmu-miR-5126,nucleus_positive,0.0377
Mcc,ENSMUST00000202845.2,mmu-miR-762,nucleus_positive,0.0481
Mcc,ENSMUST00000202845.2,mmu-miR-762,nucleus_positive,0.0481
Mcc,ENSMUST00000202845.2,mmu-miR-466n-5p,nucleus_positive,0.0321
Mcc,ENSMUST00000202845.2,mmu-miR-466n-5p,nucleus_positive,0.0321
Mcc,ENSMUST00000202845.2,mmu-miR-466n-5p,nucleus_positive,0.0321
Mcc,ENSMUST00000202845.2,mmu-miR-466n-5p,nucleus_positive,0.0321
Mcc,ENSMUST00000202845.2,mmu-miR-466n-5p,nucleus_positive,0.0321
Mcoln3,ENSMUST00000146689.3,mmu-miR-1906,ER_negative,0.0312
Mdh1,ENSMUST00000102874.11,mmu-miR-3473b,nucleus_positive,0.0252
Mdh1,ENSMUST00000238916.2,mmu-miR-3473b,nucleus_positive,0.0252
Mdh1,ENSMUST00000239073.2,mmu-miR-3473b,nucleus_positive,0.0252
Med22,ENSMUST00000102899.10,mmu-miR-6968-5p,nucleoplasm_positive,0.0307
Med22,ENSMUST00000102899.10,mmu-miR-5126,nucleus_positive,0.00311
Med24,ENSMUST00000017354.13,mmu-miR-466n-5p,nucleus_positive,0.0104
Med24,ENSMUST00000017354.13,mmu-miR-762,nucleus_positive,0.0481
Med24,ENSMUST00000100500.9,mmu-miR-466n-5p,nucleus_positive,0.0104
Med24,ENSMUST00000124371.2,mmu-miR-346-3p,mitochondrion_negative,0.0364
Med24,ENSMUST00000125064.8,mmu-miR-149-3p,nucleoplasm_negative,0.0462
Med24,ENSMUST00000125064.8,mmu-miR-466n-5p,nucleus_positive,0.0104
Med24,ENSMUST00000125064.8,mmu-miR-762,nucleus_positive,0.0481
Med24,ENSMUST00000137328.8,mmu-miR-5110,ER_negative,0.0397
Med24,ENSMUST00000138750.8,mmu-miR-466n-5p,nucleus_positive,0.0104
Med24,ENSMUST00000156378.2,mmu-miR-149-3p,nucleoplasm_negative,0.0432
Med24,ENSMUST00000156378.2,mmu-miR-346-3p,mitochondrion_negative,0.039
Mef2c,ENSMUST00000196832.2,mmu-miR-466n-5p,nucleus_positive,0.0264
Mef2c,ENSMUST00000196832.2,mmu-miR-466f-3p,chromatin_positive,0.0263
Mef2c,ENSMUST00000197146.5,mmu-miR-669c-3p,chromatin_positive,0.000842
Mef2c,ENSMUST00000197146.5,mmu-miR-669c-3p,chromatin_positive,0.019
Mef2c,ENSMUST00000197146.5,mmu-miR-669c-3p,chromatin_positive,0.0234
Mef2c,ENSMUST00000197146.5,mmu-miR-466f-3p,chromatin_positive,0.0384
Mef2c,ENSMUST00000197681.5,mmu-miR-466n-5p,nucleus_positive,0.0264
Mef2c,ENSMUST00000197722.5,mmu-miR-466n-5p,nucleus_positive,0.0264
Mef2c,ENSMUST00000197938.5,mmu-miR-466n-5p,nucleus_positive,0.0264
Mef2c,ENSMUST00000199019.5,mmu-miR-5110,ER_negative,0.00826
Mef2c,ENSMUST00000199019.5,mmu-miR-669c-3p,chromatin_positive,0.000842
Mef2c,ENSMUST00000199019.5,mmu-miR-5110,ER_negative,0.0325
Mef2c,ENSMUST00000199019.5,mmu-miR-6968-5p,nucleoplasm_positive,0.0443
Mef2c,ENSMUST00000199019.5,mmu-miR-328-5p,nucleoplasm_positive,0.0358
Mef2c,ENSMUST00000199019.5,mmu-miR-466n-5p,nucleus_positive,0.0264
Mef2c,ENSMUST00000199019.5,mmu-miR-669c-3p,chromatin_positive,0.019
Mef2c,ENSMUST00000199019.5,mmu-miR-669c-3p,chromatin_positive,0.0234
Mef2c,ENSMUST00000199019.5,mmu-miR-466f-3p,chromatin_positive,0.0263
Mef2c,ENSMUST00000199019.5,mmu-miR-466f-3p,chromatin_positive,0.0384
Mef2c,ENSMUST00000199105.5,mmu-miR-5110,ER_negative,0.00826
Mef2c,ENSMUST00000199105.5,mmu-miR-669c-3p,chromatin_positive,0.000842
Mef2c,ENSMUST00000199105.5,mmu-miR-5110,ER_negative,0.0325
Mef2c,ENSMUST00000199105.5,mmu-miR-6968-5p,nucleoplasm_positive,0.0443
Mef2c,ENSMUST00000199105.5,mmu-miR-328-5p,nucleoplasm_positive,0.0358
Mef2c,ENSMUST00000199105.5,mmu-miR-466n-5p,nucleus_positive,0.0264
Mef2c,ENSMUST00000199105.5,mmu-miR-669c-3p,chromatin_positive,0.019
Mef2c,ENSMUST00000199105.5,mmu-miR-669c-3p,chromatin_positive,0.0234
Mef2c,ENSMUST00000199105.5,mmu-miR-466f-3p,chromatin_positive,0.0263
Mef2c,ENSMUST00000199105.5,mmu-miR-466f-3p,chromatin_positive,0.0384
Mef2c,ENSMUST00000199432.5,mmu-miR-466n-5p,nucleus_positive,0.0264
Mef2d,ENSMUST00000001455.13,mmu-miR-466n-5p,nucleus_positive,0.00228
Mef2d,ENSMUST00000001455.13,mmu-miR-6980-5p,nucleoplasm_positive,0.0337
Mef2d,ENSMUST00000001455.13,mmu-miR-466q,chromatin_positive,0.0261
Mef2d,ENSMUST00000001455.13,mmu-miR-7069-5p,nucleoplasm_positive,0.0378
Mef2d,ENSMUST00000001455.13,mmu-miR-5126,nucleus_positive,0.00676
Mef2d,ENSMUST00000001455.13,mmu-miR-466n-5p,nucleus_positive,0.0104
Mef2d,ENSMUST00000001455.13,mmu-miR-6931-5p,nucleus_positive,0.0221
Mef2d,ENSMUST00000001455.13,mmu-miR-6968-5p,nucleoplasm_positive,0.0412
Mef2d,ENSMUST00000001455.13,mmu-miR-7648-3p,nucleus_positive,0.0403
Mef2d,ENSMUST00000001455.13,mmu-miR-466n-5p,nucleus_positive,0.0104
Mef2d,ENSMUST00000001455.13,mmu-miR-5110,ER_negative,0.0407
Mef2d,ENSMUST00000001455.13,mmu-miR-5110,ER_negative,0.0434
Mef2d,ENSMUST00000001455.13,mmu-miR-466m-3p,chromatin_positive,0.00821
Mef2d,ENSMUST00000001455.13,mmu-miR-328-5p,nucleoplasm_positive,0.0438
Mef2d,ENSMUST00000001455.13,mmu-miR-466n-5p,nucleus_positive,0.0126
Mef2d,ENSMUST00000001455.13,mmu-miR-328-5p,nucleoplasm_positive,0.047
Mef2d,ENSMUST00000001455.13,mmu-miR-762,nucleus_positive,0.0398
Mef2d,ENSMUST00000001455.13,mmu-miR-762,nucleus_positive,0.0398
Mef2d,ENSMUST00000001455.13,mmu-miR-466f-3p,chromatin_positive,0.0161
Mef2d,ENSMUST00000001455.13,mmu-miR-762,nucleus_positive,0.0481
Mef2d,ENSMUST00000001455.13,mmu-miR-762,nucleus_positive,0.0481
Mef2d,ENSMUST00000001455.13,mmu-miR-466f-3p,chromatin_positive,0.02
Mef2d,ENSMUST00000001455.13,mmu-miR-466f-3p,chromatin_positive,0.0225
Mef2d,ENSMUST00000001455.13,mmu-miR-466f-3p,chromatin_positive,0.0225
Mef2d,ENSMUST00000001455.13,mmu-miR-669c-3p,chromatin_positive,0.0344
Mef2d,ENSMUST00000001455.13,mmu-miR-669c-3p,chromatin_positive,0.0344
Mef2d,ENSMUST00000001455.13,mmu-miR-466i-3p,chromatin_positive,0.0378
Mef2d,ENSMUST00000001455.13,mmu-miR-669c-3p,chromatin_positive,0.0362
Mef2d,ENSMUST00000001455.13,mmu-miR-466n-5p,nucleus_positive,0.0491
Mef2d,ENSMUST00000001455.13,mmu-miR-466n-5p,nucleus_positive,0.0491
Mef2d,ENSMUST00000107558.9,mmu-miR-6980-5p,nucleoplasm_positive,0.0337
Mef2d,ENSMUST00000107558.9,mmu-miR-6931-5p,nucleus_positive,0.0221
Mef2d,ENSMUST00000107558.9,mmu-miR-7648-3p,nucleus_positive,0.0403
Mef2d,ENSMUST00000107558.9,mmu-miR-328-5p,nucleoplasm_positive,0.0465
Mef2d,ENSMUST00000107558.9,mmu-miR-762,nucleus_positive,0.0398
Mef2d,ENSMUST00000107558.9,mmu-miR-762,nucleus_positive,0.0398
Mef2d,ENSMUST00000107558.9,mmu-miR-762,nucleus_positive,0.0481
Mef2d,ENSMUST00000107559.3,mmu-miR-6980-5p,nucleoplasm_positive,0.0337
Mef2d,ENSMUST00000107559.3,mmu-miR-7069-5p,nucleoplasm_positive,0.0378
Mef2d,ENSMUST00000107559.3,mmu-miR-6931-5p,nucleus_positive,0.0221
Mef2d,ENSMUST00000107559.3,mmu-miR-7648-3p,nucleus_positive,0.0403
Mef2d,ENSMUST00000107559.3,mmu-miR-762,nucleus_positive,0.0398
Mef2d,ENSMUST00000107559.3,mmu-miR-762,nucleus_positive,0.0398
Mef2d,ENSMUST00000107559.3,mmu-miR-762,nucleus_positive,0.0481
Mef2d,ENSMUST00000119251.8,mmu-miR-6980-5p,nucleoplasm_positive,0.0337
Mef2d,ENSMUST00000119251.8,mmu-miR-7069-5p,nucleoplasm_positive,0.0378
Mef2d,ENSMUST00000119251.8,mmu-miR-5126,nucleus_positive,0.00676
Mef2d,ENSMUST00000119251.8,mmu-miR-6931-5p,nucleus_positive,0.0221
Mef2d,ENSMUST00000119251.8,mmu-miR-6968-5p,nucleoplasm_positive,0.0412
Mef2d,ENSMUST00000119251.8,mmu-miR-7648-3p,nucleus_positive,0.0403
Mef2d,ENSMUST00000119251.8,mmu-miR-5110,ER_negative,0.0434
Mef2d,ENSMUST00000119251.8,mmu-miR-328-5p,nucleoplasm_positive,0.0438
Mef2d,ENSMUST00000119251.8,mmu-miR-328-5p,nucleoplasm_positive,0.047
Mef2d,ENSMUST00000119251.8,mmu-miR-762,nucleus_positive,0.0398
Mef2d,ENSMUST00000119251.8,mmu-miR-762,nucleus_positive,0.0398
Mef2d,ENSMUST00000119251.8,mmu-miR-762,nucleus_positive,0.0481
Mef2d,ENSMUST00000139153.2,mmu-miR-6919-3p,nucleoplasm_negative,0.0196
Mef2d,ENSMUST00000139153.2,mmu-miR-6931-5p,nucleus_positive,0.0221
Mef2d,ENSMUST00000139153.2,mmu-miR-5110,ER_negative,0.0434
Mef2d,ENSMUST00000139153.2,mmu-miR-762,nucleus_positive,0.0481
Mef2d,ENSMUST00000140927.2,mmu-miR-762,nucleus_positive,0.0398
Mef2d,ENSMUST00000152861.2,mmu-miR-7648-3p,nucleus_positive,0.0403
Mef2d,ENSMUST00000152861.2,mmu-miR-5110,ER_negative,0.0434
Mef2d,ENSMUST00000152861.2,mmu-miR-328-5p,nucleoplasm_positive,0.0438
Mertk,ENSMUST00000014505.5,mmu-miR-466n-5p,nucleus_positive,0.0104
Mertk,ENSMUST00000014505.5,mmu-miR-466n-5p,nucleus_positive,0.0104
Mertk,ENSMUST00000014505.5,mmu-miR-466n-5p,nucleus_positive,0.0104
Mertk,ENSMUST00000014505.5,mmu-miR-466n-5p,nucleus_positive,0.0245
Mest,ENSMUST00000124665.3,mmu-miR-3473b,nucleus_positive,0.0016
Mest,ENSMUST00000124665.3,mmu-miR-762,nucleus_positive,0.0143
Mest,ENSMUST00000124665.3,mmu-miR-6931-5p,nucleus_positive,0.041
Mest,ENSMUST00000124665.3,mmu-miR-5126,nucleus_positive,0.0343
Mest,ENSMUST00000124665.3,mmu-miR-762,nucleus_positive,0.0465
Mest,ENSMUST00000124665.3,mmu-miR-669c-3p,chromatin_positive,0.0482
Mest,ENSMUST00000130751.8,mmu-miR-8100,cytoplasm_negative,0.0394
Mest,ENSMUST00000149496.2,mmu-miR-8100,cytoplasm_negative,0.0394
Mest,ENSMUST00000149496.2,mmu-miR-3473b,nucleus_positive,0.0273
Mest,ENSMUST00000149496.2,mmu-miR-7648-3p,nucleus_positive,0.0403
Mest,ENSMUST00000157040.8,mmu-miR-3473b,nucleus_positive,0.0016
Mest,ENSMUST00000157040.8,mmu-miR-762,nucleus_positive,0.0143
Mest,ENSMUST00000157040.8,mmu-miR-6931-5p,nucleus_positive,0.041
Mest,ENSMUST00000157040.8,mmu-miR-762,nucleus_positive,0.0465
Mest,ENSMUST00000163949.9,mmu-miR-3473b,nucleus_positive,0.0016
Mest,ENSMUST00000163949.9,mmu-miR-762,nucleus_positive,0.0143
Mest,ENSMUST00000163949.9,mmu-miR-6931-5p,nucleus_positive,0.041
Mest,ENSMUST00000163949.9,mmu-miR-5126,nucleus_positive,0.0343
Mest,ENSMUST00000163949.9,mmu-miR-762,nucleus_positive,0.0465
Mest,ENSMUST00000163949.9,mmu-miR-669c-3p,chromatin_positive,0.0482
Mettl5,ENSMUST00000060447.13,mmu-miR-6931-5p,nucleus_positive,0.00655
Mettl5,ENSMUST00000060447.13,mmu-miR-6980-5p,nucleoplasm_positive,0.0467
Mettl5,ENSMUST00000060447.13,mmu-miR-5126,nucleus_positive,0.0345
Mettl5,ENSMUST00000135487.2,mmu-miR-3473b,nucleus_positive,6.38e-05
Mettl5,ENSMUST00000135487.2,mmu-miR-6931-5p,nucleus_positive,0.00655
Mettl5,ENSMUST00000135487.2,mmu-miR-5126,nucleus_positive,0.0345
Mettl5,ENSMUST00000135487.2,mmu-miR-466n-5p,nucleus_positive,0.0269
Mettl5,ENSMUST00000142127.8,mmu-miR-6931-5p,nucleus_positive,0.00655
Mettl5,ENSMUST00000142127.8,mmu-miR-5126,nucleus_positive,0.0345
Mfap3,ENSMUST00000020830.14,mmu-miR-762,nucleus_positive,0.0381
Mfap3,ENSMUST00000108849.8,mmu-miR-762,nucleus_positive,0.0381
Mical3,ENSMUST00000077159.8,mmu-miR-8103,nucleoplasm_negative,0.0304
Mical3,ENSMUST00000077159.8,mmu-miR-466n-5p,nucleus_positive,0.0104
Mical3,ENSMUST00000077159.8,mmu-miR-762,nucleus_positive,0.0338
Mical3,ENSMUST00000077159.8,mmu-miR-6919-3p,nucleoplasm_negative,0.04
Mical3,ENSMUST00000077159.8,mmu-miR-6919-3p,nucleoplasm_negative,0.0442
Mical3,ENSMUST00000098457.9,mmu-miR-6981-5p,ER_negative,0.00974
Mical3,ENSMUST00000098457.9,mmu-miR-6922-5p,nucleus_positive,0.0217
Mical3,ENSMUST00000098457.9,mmu-miR-328-5p,nucleoplasm_positive,0.0221
Mical3,ENSMUST00000098457.9,mmu-miR-7028-5p,nucleus_positive,0.0495
Mical3,ENSMUST00000098457.9,mmu-miR-6931-5p,nucleus_positive,0.0266
Mical3,ENSMUST00000098457.9,mmu-miR-3473b,nucleus_positive,0.0283
Mical3,ENSMUST00000098457.9,mmu-miR-762,nucleus_positive,0.0335
Mical3,ENSMUST00000098457.9,mmu-miR-5110,ER_negative,0.0434
Mical3,ENSMUST00000098457.9,mmu-miR-5110,ER_negative,0.0437
Mical3,ENSMUST00000098457.9,mmu-miR-762,nucleus_positive,0.0338
Mical3,ENSMUST00000098457.9,mmu-miR-6931-5p,nucleus_positive,0.0433
Mical3,ENSMUST00000098457.9,mmu-miR-762,nucleus_positive,0.0498
Mical3,ENSMUST00000142924.2,mmu-miR-6919-3p,nucleoplasm_negative,0.00987
Mical3,ENSMUST00000142924.2,mmu-miR-3473b,nucleus_positive,0.00627
Mical3,ENSMUST00000142924.2,mmu-miR-6919-3p,nucleoplasm_negative,0.0365
Mical3,ENSMUST00000142924.2,mmu-miR-5110,ER_negative,0.0404
Mical3,ENSMUST00000142924.2,mmu-miR-6919-3p,nucleoplasm_negative,0.0365
Mical3,ENSMUST00000142924.2,mmu-miR-762,nucleus_positive,0.0481
Mical3,ENSMUST00000150503.4,mmu-miR-6919-3p,nucleoplasm_negative,0.0026
Mical3,ENSMUST00000150503.4,mmu-miR-6981-5p,ER_negative,0.00974
Mical3,ENSMUST00000150503.4,mmu-miR-8100,cytoplasm_negative,0.0316
Mical3,ENSMUST00000150503.4,mmu-miR-346-3p,mitochondrion_negative,0.0263
Mical3,ENSMUST00000150503.4,mmu-miR-5110,ER_negative,0.0434
Mical3,ENSMUST00000150503.4,mmu-miR-5110,ER_negative,0.0437
Mical3,ENSMUST00000150503.4,mmu-miR-6919-3p,nucleoplasm_negative,0.0442
Mical3,ENSMUST00000150503.4,mmu-miR-6919-3p,nucleoplasm_negative,0.0493
Mical3,ENSMUST00000203095.2,mmu-miR-6919-3p,nucleoplasm_negative,0.04
Mical3,ENSMUST00000203254.3,mmu-miR-8103,nucleoplasm_negative,0.0304
Mical3,ENSMUST00000203254.3,mmu-miR-466n-5p,nucleus_positive,0.0104
Mical3,ENSMUST00000203254.3,mmu-miR-762,nucleus_positive,0.0338
Mical3,ENSMUST00000203254.3,mmu-miR-6919-3p,nucleoplasm_negative,0.04
Mical3,ENSMUST00000203254.3,mmu-miR-6919-3p,nucleoplasm_negative,0.0442
Mical3,ENSMUST00000203254.3,mmu-miR-6919-3p,nucleoplasm_negative,0.0493
Mical3,ENSMUST00000204248.2,mmu-miR-8103,nucleoplasm_negative,0.0304
Mical3,ENSMUST00000204248.2,mmu-miR-466n-5p,nucleus_positive,0.0104
Mical3,ENSMUST00000204248.2,mmu-miR-762,nucleus_positive,0.0338
Mical3,ENSMUST00000204248.2,mmu-miR-6919-3p,nucleoplasm_negative,0.0442
Mical3,ENSMUST00000204302.3,mmu-miR-6931-5p,nucleus_positive,0.0332
Mical3,ENSMUST00000204302.3,mmu-miR-466i-3p,chromatin_positive,0.0043
Mical3,ENSMUST00000204302.3,mmu-miR-6931-5p,nucleus_positive,0.0335
Mical3,ENSMUST00000204302.3,mmu-miR-466i-3p,chromatin_positive,0.00668
Mical3,ENSMUST00000204302.3,mmu-miR-328-5p,nucleoplasm_positive,0.0438
Mical3,ENSMUST00000204302.3,mmu-miR-466i-3p,chromatin_positive,0.0246
Mical3,ENSMUST00000204302.3,mmu-miR-467f,chromatin_positive,0.0438
Mical3,ENSMUST00000204302.3,mmu-miR-466i-3p,chromatin_positive,0.0378
Mical3,ENSMUST00000204302.3,mmu-miR-466f-3p,chromatin_positive,0.0384
Mical3,ENSMUST00000204302.3,mmu-miR-669c-3p,chromatin_positive,0.0409
Mical3,ENSMUST00000204302.3,mmu-miR-669c-3p,chromatin_positive,0.0486
Mical3,ENSMUST00000204994.2,mmu-miR-7079-5p,nucleus_positive,0.0172
Mical3,ENSMUST00000204994.2,mmu-miR-6931-5p,nucleus_positive,0.0332
Mical3,ENSMUST00000204994.2,mmu-miR-466n-5p,nucleus_positive,0.0104
Mical3,ENSMUST00000204994.2,mmu-miR-762,nucleus_positive,0.0338
Mical3,ENSMUST00000204994.2,mmu-miR-328-5p,nucleoplasm_positive,0.0447
Mical3,ENSMUST00000205030.2,mmu-miR-6919-3p,nucleoplasm_negative,0.04
Mical3,ENSMUST00000207889.2,mmu-miR-6981-5p,ER_negative,0.00974
Mical3,ENSMUST00000207889.2,mmu-miR-6922-5p,nucleus_positive,0.0217
Mical3,ENSMUST00000207889.2,mmu-miR-328-5p,nucleoplasm_positive,0.0221
Mical3,ENSMUST00000207889.2,mmu-miR-7028-5p,nucleus_positive,0.0495
Mical3,ENSMUST00000207889.2,mmu-miR-6931-5p,nucleus_positive,0.0266
Mical3,ENSMUST00000207889.2,mmu-miR-3473b,nucleus_positive,0.0283
Mical3,ENSMUST00000207889.2,mmu-miR-466n-5p,nucleus_positive,0.0104
Mical3,ENSMUST00000207889.2,mmu-miR-762,nucleus_positive,0.0335
Mical3,ENSMUST00000207889.2,mmu-miR-5110,ER_negative,0.0434
Mical3,ENSMUST00000207889.2,mmu-miR-5110,ER_negative,0.0437
Mical3,ENSMUST00000207889.2,mmu-miR-762,nucleus_positive,0.0338
Mical3,ENSMUST00000207889.2,mmu-miR-762,nucleus_positive,0.0338
Mical3,ENSMUST00000207889.2,mmu-miR-6931-5p,nucleus_positive,0.0433
Mical3,ENSMUST00000207889.2,mmu-miR-328-5p,nucleoplasm_positive,0.0447
Mical3,ENSMUST00000207889.2,mmu-miR-762,nucleus_positive,0.0498
Mical3,ENSMUST00000212208.2,mmu-miR-149-3p,nucleoplasm_negative,0.0166
Mical3,ENSMUST00000212208.2,mmu-miR-5110,ER_negative,0.0373
Mical3,ENSMUST00000212208.2,mmu-miR-6919-3p,nucleoplasm_negative,0.035
Mical3,ENSMUST00000212333.2,mmu-miR-6919-3p,nucleoplasm_negative,0.0026
Mical3,ENSMUST00000212333.2,mmu-miR-6981-5p,ER_negative,0.00974
Mical3,ENSMUST00000212333.2,mmu-miR-6919-3p,nucleoplasm_negative,0.0207
