Gene,Transcript,Cluster
Nfasc,ENSMUST00000094569.11,ER_negative
Nfasc,ENSMUST00000094569.11,extracellular_positive
Nfasc,ENSMUST00000094569.11,nucleoplasm_positive
Nfasc,ENSMUST00000094569.11,nucleus_positive
Nfasc,ENSMUST00000163770.8,ER_negative
Nfasc,ENSMUST00000163770.8,nucleoplasm_negative
Nfasc,ENSMUST00000163770.8,nucleus_positive
Nfasc,ENSMUST00000186389.7,nucleoplasm_negative
Nfasc,ENSMUST00000187861.7,ER_negative
Nfasc,ENSMUST00000187861.7,extracellular_positive
Nfasc,ENSMUST00000187861.7,nucleoplasm_positive
Nfasc,ENSMUST00000188307.2,ER_negative
Nfasc,ENSMUST00000188307.2,nucleus_positive
Nfasc,ENSMUST00000189219.2,mitochondrion_negative
Nfasc,ENSMUST00000189219.2,nucleus_positive
Nfasc,ENSMUST00000191294.2,nucleoplasm_positive
Nfasc,ENSMUST00000191294.2,nucleus_positive
Nfib,ENSMUST00000050872.15,chromatin_positive
Nfib,ENSMUST00000050872.15,nucleoplasm_positive
Nfib,ENSMUST00000050872.15,nucleus_positive
Nfib,ENSMUST00000064770.9,nucleoplasm_positive
Nfib,ENSMUST00000064770.9,nucleus_positive
Nfib,ENSMUST00000107245.9,nucleoplasm_positive
Nfib,ENSMUST00000107245.9,nucleus_positive
Nfib,ENSMUST00000107246.2,nucleoplasm_negative
Nfib,ENSMUST00000107246.2,nucleus_positive
Nfib,ENSMUST00000107246.2,ribosome_negative
Nfib,ENSMUST00000107247.8,chromatin_positive
Nfib,ENSMUST00000107247.8,nucleoplasm_positive
Nfib,ENSMUST00000107247.8,nucleus_positive
Nfib,ENSMUST00000107248.8,chromatin_positive
Nfib,ENSMUST00000107248.8,nucleoplasm_positive
Nfib,ENSMUST00000107248.8,nucleus_positive
Nfib,ENSMUST00000122918.8,nucleoplasm_positive
Nfib,ENSMUST00000135024.2,chromatin_positive
Nfib,ENSMUST00000135024.2,nucleoplasm_positive
Nfib,ENSMUST00000135024.2,nucleus_positive
Nfib,ENSMUST00000140874.8,ER_negative
Nfib,ENSMUST00000148982.2,nucleoplasm_negative
Nfib,ENSMUST00000148982.2,nucleus_positive
Nfib,ENSMUST00000148982.2,ribosome_negative
Nfic,ENSMUST00000020461.15,ER_negative
Nfic,ENSMUST00000020461.15,nucleoplasm_positive
Nfic,ENSMUST00000020461.15,nucleus_positive
Nfic,ENSMUST00000078185.14,ER_negative
Nfic,ENSMUST00000078185.14,nucleoplasm_negative
Nfic,ENSMUST00000078185.14,nucleus_positive
Nfic,ENSMUST00000105321.10,ER_negative
Nfic,ENSMUST00000105321.10,chromatin_positive
Nfic,ENSMUST00000105321.10,cytoplasm_negative
Nfic,ENSMUST00000105321.10,extracellular_positive
Nfic,ENSMUST00000105321.10,mitochondrion_negative
Nfic,ENSMUST00000105321.10,nucleoplasm_positive
Nfic,ENSMUST00000105321.10,nucleus_positive
Nfic,ENSMUST00000117966.2,ER_negative
Nfic,ENSMUST00000117966.2,nucleoplasm_positive
Nfic,ENSMUST00000117966.2,nucleus_positive
Nfic,ENSMUST00000140916.8,nucleus_positive
Nfic,ENSMUST00000152670.2,cytoplasm_negative
Nfic,ENSMUST00000152670.2,mitochondrion_negative
Nfic,ENSMUST00000221817.2,ER_negative
Nfic,ENSMUST00000221817.2,nucleoplasm_negative
Nfic,ENSMUST00000221817.2,nucleus_positive
Nhsl1,ENSMUST00000037341.14,ER_negative
Nhsl1,ENSMUST00000037341.14,chromatin_positive
Nhsl1,ENSMUST00000037341.14,cytoplasm_positive
Nhsl1,ENSMUST00000037341.14,nucleoplasm_positive
Nhsl1,ENSMUST00000037341.14,nucleus_positive
Nhsl1,ENSMUST00000100054.4,ER_negative
Nhsl1,ENSMUST00000100054.4,nucleoplasm_positive
Nhsl1,ENSMUST00000100054.4,nucleus_positive
Nhsl1,ENSMUST00000100054.4,ribosome_negative
Nhsl1,ENSMUST00000159299.8,nucleoplasm_negative
Nhsl1,ENSMUST00000160602.8,nucleus_positive
Nhsl1,ENSMUST00000161510.2,chromatin_positive
Nhsl1,ENSMUST00000161510.2,nucleoplasm_positive
Nhsl1,ENSMUST00000161510.2,nucleus_positive
Nhsl1,ENSMUST00000162891.8,ER_negative
Nhsl1,ENSMUST00000162891.8,nucleoplasm_negative
Nhsl1,ENSMUST00000162891.8,nucleus_positive
Nhsl1,ENSMUST00000162891.8,ribosome_negative
Nhsl1,ENSMUST00000207038.2,ER_negative
Nhsl1,ENSMUST00000207038.2,nucleoplasm_negative
Nhsl1,ENSMUST00000207038.2,nucleus_positive
Nid1,ENSMUST00000005532.9,nucleoplasm_negative
Nid1,ENSMUST00000005532.9,nucleus_positive
Nid1,ENSMUST00000222142.2,nucleus_positive
Nlgn4l,ENSMUST00000249668.2,nucleoplasm_negative
Nlgn4l,ENSMUST00000249668.2,nucleus_positive
Nlgn4l,ENSMUST00000249668.2,ribosome_negative
Nlgn4l,ENSMUST00000249669.1,nucleoplasm_positive
Nlgn4l,ENSMUST00000249669.1,nucleus_positive
Nlgn4l,ENSMUST00000249670.1,mitochondrion_negative
Nlgn4l,ENSMUST00000249670.1,nucleoplasm_positive
Nlgn4l,ENSMUST00000249670.1,nucleus_positive
Nlgn4l,ENSMUST00000249671.1,nucleus_positive
Nol8,ENSMUST00000221142.2,nucleus_positive
Nol8,ENSMUST00000221328.2,nucleus_positive
Nol8,ENSMUST00000222197.2,ribosome_negative
Nol8,ENSMUST00000223346.2,nucleoplasm_negative
Nol8,ENSMUST00000223467.2,nucleus_positive
Nol8,ENSMUST00000223467.2,ribosome_negative
Npr2,ENSMUST00000030191.15,nucleus_positive
Npr2,ENSMUST00000107874.9,chromatin_positive
Npr2,ENSMUST00000107874.9,nucleus_positive
Npr2,ENSMUST00000123883.8,nucleus_positive
Npr2,ENSMUST00000128549.3,nucleus_positive
Npr2,ENSMUST00000151603.2,ER_negative
Npr2,ENSMUST00000151603.2,ribosome_negative
Nr4a1,ENSMUST00000023779.8,nucleus_positive
Nr4a1,ENSMUST00000228985.2,chromatin_positive
Nr4a1,ENSMUST00000228985.2,nucleus_positive
Nr6a1,ENSMUST00000076275.11,nucleoplasm_positive
Nr6a1,ENSMUST00000076275.11,nucleus_positive
Nr6a1,ENSMUST00000112877.8,nucleoplasm_positive
Nr6a1,ENSMUST00000112877.8,nucleus_positive
Nr6a1,ENSMUST00000128688.2,nucleoplasm_negative
Nr6a1,ENSMUST00000142130.2,nucleoplasm_negative
Nr6a1,ENSMUST00000142130.2,nucleus_positive
Nr6a1,ENSMUST00000168098.8,nucleus_positive
Nr6a1,ENSMUST00000203202.2,extracellular_positive
Nras,ENSMUST00000029445.13,chromatin_positive
Nras,ENSMUST00000029445.13,extracellular_positive
Nras,ENSMUST00000029445.13,nucleus_positive
Nras,ENSMUST00000128264.6,nucleus_positive
Nrbp1,ENSMUST00000031034.12,nucleus_positive
Nrbp1,ENSMUST00000200722.2,nucleus_positive
Nrbp1,ENSMUST00000200857.4,cytoplasm_negative
Nrbp1,ENSMUST00000201259.4,nucleus_positive
Nrbp1,ENSMUST00000202505.2,nucleus_positive
Nrbp1,ENSMUST00000202576.4,nucleus_positive
Nrbp1,ENSMUST00000202801.2,cytoplasm_negative
Nrcam,ENSMUST00000217796.2,nucleoplasm_positive
Nrcam,ENSMUST00000217796.2,nucleus_positive
Nrcam,ENSMUST00000220130.2,chromatin_positive
Nrip1,ENSMUST00000054178.8,nucleoplasm_positive
Nrip1,ENSMUST00000054178.8,nucleus_positive
Nrip1,ENSMUST00000121927.8,nucleoplasm_positive
Nrip1,ENSMUST00000121927.8,nucleus_positive
Nrip1,ENSMUST00000128871.2,chromatin_positive
Nrip1,ENSMUST00000128871.2,nucleus_positive
Nrip1,ENSMUST00000128871.2,ribosome_negative
Nrip1,ENSMUST00000140483.2,mitochondrion_negative
Nrip1,ENSMUST00000141182.2,chromatin_positive
Nrip1,ENSMUST00000141182.2,nucleus_positive
Nrip1,ENSMUST00000145649.2,nucleus_positive
Nrip1,ENSMUST00000145649.2,ribosome_negative
Nrip1,ENSMUST00000231304.2,mitochondrion_negative
Nrip1,ENSMUST00000231304.2,nucleoplasm_negative
Nrip1,ENSMUST00000231304.2,ribosome_negative
Nrip1,ENSMUST00000231585.2,mitochondrion_negative
Nrp1,ENSMUST00000212746.2,cytoplasm_negative
Nrp1,ENSMUST00000212746.2,membrane_negative
Nrp1,ENSMUST00000212833.2,cytoplasm_negative
Nrp2,ENSMUST00000027112.13,chromatin_positive
Nrp2,ENSMUST00000027112.13,nucleus_positive
Nrp2,ENSMUST00000063594.13,chromatin_positive
Nrp2,ENSMUST00000063594.13,nucleus_positive
Nrp2,ENSMUST00000075144.12,chromatin_positive
Nrp2,ENSMUST00000075144.12,nucleoplasm_negative
Nrp2,ENSMUST00000075144.12,nucleus_positive
Nrp2,ENSMUST00000102822.9,chromatin_positive
Nrp2,ENSMUST00000102822.9,nucleus_positive
Nrp2,ENSMUST00000114155.8,chromatin_positive
Nrp2,ENSMUST00000114155.8,nucleus_positive
Nrp2,ENSMUST00000114157.3,chromatin_positive
Nrp2,ENSMUST00000114157.3,nucleus_positive
Nrp2,ENSMUST00000126344.2,nucleus_positive
Nsg2,ENSMUST00000020537.9,nucleoplasm_positive
Nsg2,ENSMUST00000020537.9,nucleus_positive
Nsg2,ENSMUST00000093219.4,nucleoplasm_negative
Ntm,ENSMUST00000075069.11,nucleus_positive
Ntm,ENSMUST00000115236.2,mitochondrion_negative
Ntm,ENSMUST00000115237.8,nucleus_positive
Ntm,ENSMUST00000151977.2,cytoplasm_negative
Ntm,ENSMUST00000152513.2,mitochondrion_negative
Ntm,ENSMUST00000152513.2,nucleoplasm_negative
Ntm,ENSMUST00000152513.2,ribosome_negative
Nudc,ENSMUST00000030665.7,ER_negative
Nudc,ENSMUST00000030665.7,nucleus_positive
Nudc,ENSMUST00000148612.2,nucleoplasm_negative
Nudt5,ENSMUST00000026927.10,chromatin_positive
Nudt5,ENSMUST00000026927.10,nucleus_positive
Nudt5,ENSMUST00000138549.8,nucleus_positive
Numa1,ENSMUST00000084852.13,ER_negative
Numa1,ENSMUST00000084852.13,extracellular_positive
Numa1,ENSMUST00000084852.13,nucleus_positive
Numa1,ENSMUST00000163183.2,extracellular_positive
Numa1,ENSMUST00000163183.2,nucleus_positive
Numa1,ENSMUST00000209639.2,ER_negative
Numa1,ENSMUST00000209639.2,nucleus_positive
Numa1,ENSMUST00000210353.2,nucleus_positive
Numa1,ENSMUST00000210475.2,ER_negative
Numbl,ENSMUST00000079258.7,ER_negative
Numbl,ENSMUST00000079258.7,extracellular_positive
Numbl,ENSMUST00000079258.7,nucleoplasm_negative
Numbl,ENSMUST00000079258.7,nucleus_positive
Numbl,ENSMUST00000134215.2,ER_negative
Numbl,ENSMUST00000134215.2,chromatin_positive
Numbl,ENSMUST00000134215.2,extracellular_positive
Numbl,ENSMUST00000134215.2,mitochondrion_negative
Numbl,ENSMUST00000134215.2,nucleoplasm_negative
Numbl,ENSMUST00000134215.2,nucleus_positive
Numbl,ENSMUST00000149805.8,ER_negative
Numbl,ENSMUST00000149805.8,chromatin_positive
Numbl,ENSMUST00000149805.8,cytoplasm_positive
Numbl,ENSMUST00000149805.8,extracellular_positive
Numbl,ENSMUST00000149805.8,nucleoplasm_positive
Numbl,ENSMUST00000149805.8,nucleus_positive
Nup205,ENSMUST00000043815.16,chromatin_positive
Nup205,ENSMUST00000043815.16,nucleus_positive
Nup205,ENSMUST00000201374.4,chromatin_positive
Nup205,ENSMUST00000201374.4,nucleus_positive
Nup205,ENSMUST00000201842.2,nucleus_positive
Nup205,ENSMUST00000202898.2,chromatin_positive
Nup93,ENSMUST00000079961.14,nucleus_positive
Nup93,ENSMUST00000109547.2,nucleoplasm_negative
Nup93,ENSMUST00000109547.2,nucleus_positive
Nup93,ENSMUST00000211822.2,nucleoplasm_negative
Nup93,ENSMUST00000212039.2,nucleus_positive
Nup93,ENSMUST00000212167.2,ER_negative
Nup93,ENSMUST00000212167.2,cytoplasm_negative
Nup93,ENSMUST00000212824.2,nucleoplasm_negative
Nup93,ENSMUST00000212824.2,nucleus_positive
Oasl2,ENSMUST00000031542.13,ER_negative
Oasl2,ENSMUST00000031542.13,cytoplasm_negative
Oasl2,ENSMUST00000031542.13,ribosome_negative
Oasl2,ENSMUST00000124716.3,cytoplasm_negative
Oasl2,ENSMUST00000144064.5,ER_negative
Oasl2,ENSMUST00000201445.2,nucleoplasm_negative
Oasl2,ENSMUST00000201445.2,ribosome_negative
Oasl2,ENSMUST00000201919.2,ER_negative
Olfm1,ENSMUST00000028177.11,nucleoplasm_positive
Olfm1,ENSMUST00000028177.11,nucleus_positive
Olfm1,ENSMUST00000100244.10,nucleoplasm_positive
Olfm1,ENSMUST00000100244.10,nucleus_positive
Olfm1,ENSMUST00000102879.4,nucleus_positive
Olfm1,ENSMUST00000113920.8,nucleoplasm_positive
Olfm1,ENSMUST00000113920.8,nucleus_positive
Olfm1,ENSMUST00000152415.2,nucleus_positive
Olfm1,ENSMUST00000152415.2,ribosome_negative
Olfm2,ENSMUST00000034692.9,nucleoplasm_negative
Olfm2,ENSMUST00000034692.9,nucleus_positive
Olfm2,ENSMUST00000034692.9,ribosome_negative
Olfm2,ENSMUST00000215039.2,nucleoplasm_negative
Olfm2,ENSMUST00000215999.2,chromatin_positive
Olfm2,ENSMUST00000215999.2,nucleus_positive
Olfm2,ENSMUST00000217198.2,chromatin_positive
Olfm2,ENSMUST00000217198.2,nucleus_positive
Opcml,ENSMUST00000073822.6,chromatin_positive
Opcml,ENSMUST00000073822.6,nucleoplasm_negative
Opcml,ENSMUST00000073822.6,nucleus_positive
Opcml,ENSMUST00000115243.9,chromatin_positive
Opcml,ENSMUST00000115243.9,nucleus_positive
Opcml,ENSMUST00000126673.2,nucleus_positive
Opcml,ENSMUST00000126845.2,nucleoplasm_negative
Opcml,ENSMUST00000133142.2,nucleus_positive
Pank2,ENSMUST00000131779.8,cytoplasm_positive
Pank2,ENSMUST00000131779.8,nucleus_positive
Pank2,ENSMUST00000131779.8,ribosome_negative
Pank2,ENSMUST00000138509.8,cytoplasm_negative
Pank2,ENSMUST00000138509.8,nucleoplasm_negative
Pank2,ENSMUST00000138509.8,nucleus_positive
Pank2,ENSMUST00000150843.9,chromatin_positive
Pank2,ENSMUST00000150843.9,cytoplasm_positive
Pank2,ENSMUST00000150843.9,nucleus_positive
Pank2,ENSMUST00000183349.2,cytoplasm_negative
Pank2,ENSMUST00000183388.2,cytoplasm_negative
Pank2,ENSMUST00000184105.9,cytoplasm_positive
Pank2,ENSMUST00000184105.9,nucleus_positive
Pank2,ENSMUST00000184932.9,chromatin_positive
Pank2,ENSMUST00000184932.9,cytoplasm_positive
Pank2,ENSMUST00000184932.9,nucleus_positive
Pard6a,ENSMUST00000093195.7,nucleoplasm_positive
Pard6a,ENSMUST00000093195.7,nucleus_positive
Pard6a,ENSMUST00000098444.9,ribosome_negative
Pard6a,ENSMUST00000211888.2,nucleoplasm_positive
Pard6a,ENSMUST00000211888.2,nucleus_positive
Pard6a,ENSMUST00000212430.2,nucleoplasm_positive
Pard6a,ENSMUST00000212430.2,nucleus_positive
Pcbp3,ENSMUST00000001148.11,ER_negative
Pcbp3,ENSMUST00000092393.6,ribosome_negative
Pcbp3,ENSMUST00000105411.9,ER_negative
Pcbp3,ENSMUST00000165571.2,ribosome_negative
Pcbp3,ENSMUST00000168465.9,ER_negative
Pcbp3,ENSMUST00000168505.8,ER_negative
Pcbp3,ENSMUST00000168505.8,nucleus_positive
Pcbp3,ENSMUST00000171437.8,ribosome_negative
Pcdh7,ENSMUST00000068110.10,nucleoplasm_negative
Pcdh7,ENSMUST00000068110.10,nucleus_positive
Pcdh7,ENSMUST00000094783.7,nucleoplasm_positive
Pcdh7,ENSMUST00000094783.7,nucleus_positive
Pcdh7,ENSMUST00000191837.6,ER_negative
Pcdh7,ENSMUST00000191837.6,nucleoplasm_negative
Pcdh7,ENSMUST00000191837.6,nucleus_positive
Pcdh7,ENSMUST00000192287.6,nucleus_positive
Pcdhga12,ENSMUST00000044851.8,chromatin_positive
Pcdhga12,ENSMUST00000044851.8,nucleoplasm_positive
Pcdhga12,ENSMUST00000044851.8,nucleus_positive
Pcdhga12,ENSMUST00000193045.2,chromatin_positive
Pcdhga12,ENSMUST00000193045.2,nucleus_positive
Pclaf,ENSMUST00000045802.7,ER_negative
Pclaf,ENSMUST00000045802.7,extracellular_positive
Pclaf,ENSMUST00000045802.7,nucleus_positive
Pclaf,ENSMUST00000130308.2,nucleoplasm_negative
Pclaf,ENSMUST00000153841.2,chromatin_positive
Pclaf,ENSMUST00000153841.2,nucleoplasm_negative
Pclaf,ENSMUST00000153841.2,nucleus_positive
Pclo,ENSMUST00000030691.17,ER_negative
Pclo,ENSMUST00000030691.17,chromatin_positive
Pclo,ENSMUST00000030691.17,extracellular_positive
Pclo,ENSMUST00000030691.17,nucleoplasm_positive
Pclo,ENSMUST00000030691.17,nucleus_positive
Pclo,ENSMUST00000182407.8,ER_negative
Pclo,ENSMUST00000182407.8,chromatin_positive
Pclo,ENSMUST00000182407.8,extracellular_positive
Pclo,ENSMUST00000182407.8,nucleoplasm_positive
Pclo,ENSMUST00000182407.8,nucleus_positive
Pclo,ENSMUST00000182426.3,ER_negative
Pclo,ENSMUST00000182426.3,chromatin_positive
Pclo,ENSMUST00000182426.3,extracellular_positive
Pclo,ENSMUST00000182426.3,nucleoplasm_positive
Pclo,ENSMUST00000182426.3,nucleus_positive
Pclo,ENSMUST00000182915.2,nucleus_positive
Pcolce,ENSMUST00000031731.14,nucleus_positive
Pcolce,ENSMUST00000054564.13,mitochondrion_negative
Pcolce,ENSMUST00000124693.8,nucleus_positive
Pcolce,ENSMUST00000128755.8,mitochondrion_negative
Pcolce,ENSMUST00000131703.2,nucleoplasm_negative
Pcolce,ENSMUST00000137210.2,mitochondrion_negative
Pcolce,ENSMUST00000155251.8,nucleus_positive
Pcx,ENSMUST00000068004.13,chromatin_positive
Pcx,ENSMUST00000068004.13,nucleoplasm_positive
Pcx,ENSMUST00000068004.13,nucleus_positive
Pcx,ENSMUST00000113825.4,nucleoplasm_negative
Pcx,ENSMUST00000113825.4,nucleus_positive
Pcx,ENSMUST00000223659.2,ER_negative
Pcx,ENSMUST00000224726.3,nucleoplasm_positive
Pcx,ENSMUST00000224726.3,nucleus_positive
Pcx,ENSMUST00000225189.3,cytoplasm_negative
Pcx,ENSMUST00000236457.2,cytoplasm_negative
Pcx,ENSMUST00000238089.2,cytoplasm_negative
Pde2a,ENSMUST00000163751.10,ER_negative
Pde2a,ENSMUST00000163751.10,nucleoplasm_negative
Pde2a,ENSMUST00000209537.2,ER_negative
Pde2a,ENSMUST00000209537.2,chromatin_positive
Pde2a,ENSMUST00000209537.2,nucleoplasm_positive
Pde2a,ENSMUST00000209695.2,nucleus_positive
Pde2a,ENSMUST00000210364.2,ER_negative
Pde2a,ENSMUST00000211051.2,nucleoplasm_negative
Pde2a,ENSMUST00000211368.2,ER_negative
Pde2a,ENSMUST00000211368.2,mitochondrion_negative
Pde2a,ENSMUST00000211368.2,nucleoplasm_negative
Pde4b,ENSMUST00000097950.9,nucleus_positive
Pde4b,ENSMUST00000106901.2,chromatin_positive
Pde4b,ENSMUST00000106901.2,nucleus_positive
Pde4b,ENSMUST00000106908.9,nucleoplasm_positive
Pde4b,ENSMUST00000106911.8,nucleoplasm_positive
Pde4b,ENSMUST00000106911.8,nucleus_positive
Pde4dip,ENSMUST00000045243.15,chromatin_positive
Pde4dip,ENSMUST00000045243.15,extracellular_positive
Pde4dip,ENSMUST00000045243.15,nucleus_positive
Pde4dip,ENSMUST00000090750.12,chromatin_negative
Pde4dip,ENSMUST00000090750.12,extracellular_positive
Pde4dip,ENSMUST00000090750.12,nucleoplasm_negative
Pde4dip,ENSMUST00000090750.12,nucleus_positive
Pde4dip,ENSMUST00000090750.12,ribosome_negative
Pde4dip,ENSMUST00000107038.6,chromatin_negative
Pde4dip,ENSMUST00000107038.6,extracellular_positive
Pde4dip,ENSMUST00000107038.6,nucleus_positive
Pde4dip,ENSMUST00000163531.4,chromatin_positive
Pde4dip,ENSMUST00000163531.4,cytoplasm_negative
Pde4dip,ENSMUST00000163531.4,nucleus_positive
Pde4dip,ENSMUST00000168438.9,chromatin_positive
Pde4dip,ENSMUST00000168438.9,extracellular_positive
Pde4dip,ENSMUST00000168438.9,nucleus_positive
Pde4dip,ENSMUST00000175751.8,chromatin_positive
Pde4dip,ENSMUST00000175751.8,extracellular_positive
Pde4dip,ENSMUST00000175751.8,nucleus_positive
Pde4dip,ENSMUST00000200063.2,nucleus_positive
Pde4dip,ENSMUST00000200232.3,nucleoplasm_negative
Pdlim5,ENSMUST00000029941.16,chromatin_positive
Pdlim5,ENSMUST00000029941.16,nucleus_positive
Pdlim5,ENSMUST00000196220.5,nucleus_positive
Pdlim5,ENSMUST00000196908.5,nucleus_positive
Pdlim5,ENSMUST00000200043.5,nucleus_positive
Pdlim7,ENSMUST00000046246.13,nucleus_positive
Pdlim7,ENSMUST00000069929.13,nucleus_positive
Pdlim7,ENSMUST00000069968.13,nucleus_positive
Pdlim7,ENSMUST00000128910.8,nucleus_positive
Pdlim7,ENSMUST00000128911.2,nucleoplasm_negative
Pdlim7,ENSMUST00000131306.8,ER_negative
Pdlim7,ENSMUST00000131306.8,nucleoplasm_positive
Pdlim7,ENSMUST00000131306.8,nucleus_positive
Pdlim7,ENSMUST00000144288.8,nucleoplasm_negative
Pdlim7,ENSMUST00000153230.8,ER_negative
Pdlim7,ENSMUST00000153230.8,chromatin_positive
Pdlim7,ENSMUST00000153230.8,nucleoplasm_positive
Pdlim7,ENSMUST00000153230.8,nucleus_positive
Pdlim7,ENSMUST00000155098.8,mitochondrion_negative
Pdlim7,ENSMUST00000155098.8,nucleoplasm_negative
Pdrg1,ENSMUST00000028972.9,nucleus_positive
Pdrg1,ENSMUST00000140325.2,nucleus_positive
Pdrg1,ENSMUST00000150545.8,chromatin_positive
Pdrg1,ENSMUST00000150545.8,nucleus_positive
Pdrg1,ENSMUST00000152072.2,nucleus_positive
Pdzrn3,ENSMUST00000075994.11,chromatin_positive
Pdzrn3,ENSMUST00000075994.11,nucleus_positive
Pdzrn3,ENSMUST00000124884.4,ER_negative
Pdzrn3,ENSMUST00000144505.2,nucleus_positive
Peg10,ENSMUST00000176204.8,ER_negative
Peg10,ENSMUST00000176204.8,chromatin_positive
Peg10,ENSMUST00000176204.8,nucleus_positive
Peg10,ENSMUST00000176551.3,nucleus_positive
Peli2,ENSMUST00000073150.6,chromatin_positive
Peli2,ENSMUST00000073150.6,nucleoplasm_positive
Peli2,ENSMUST00000073150.6,nucleus_positive
Peli2,ENSMUST00000081029.3,nucleus_positive
Peli2,ENSMUST00000226513.2,nucleus_positive
Peli2,ENSMUST00000226828.2,chromatin_positive
Peli2,ENSMUST00000226828.2,nucleus_positive
Peli2,ENSMUST00000228456.2,chromatin_negative
Peli2,ENSMUST00000228456.2,nucleus_positive
Peli2,ENSMUST00000247875.1,chromatin_positive
Peli2,ENSMUST00000247875.1,nucleoplasm_positive
Peli2,ENSMUST00000247875.1,nucleus_positive
Phactr1,ENSMUST00000066928.12,cytoplasm_negative
Phactr1,ENSMUST00000066928.12,mitochondrion_negative
Phactr1,ENSMUST00000066928.12,nucleoplasm_negative
Phactr1,ENSMUST00000110161.10,cytoplasm_negative
Phactr1,ENSMUST00000110161.10,mitochondrion_negative
Phactr1,ENSMUST00000110161.10,nucleoplasm_negative
Phactr1,ENSMUST00000128646.8,chromatin_positive
Phactr1,ENSMUST00000128646.8,cytoplasm_positive
Phactr1,ENSMUST00000128646.8,nucleoplasm_positive
Phactr1,ENSMUST00000128646.8,nucleus_positive
Phactr1,ENSMUST00000131942.2,cytoplasm_negative
Phactr1,ENSMUST00000131942.2,nucleoplasm_negative
Phactr1,ENSMUST00000132050.2,mitochondrion_negative
Phactr1,ENSMUST00000132050.2,nucleoplasm_negative
Phactr1,ENSMUST00000132050.2,nucleus_positive
Phactr1,ENSMUST00000136576.8,mitochondrion_negative
Phactr1,ENSMUST00000138640.8,mitochondrion_negative
Phactr1,ENSMUST00000148891.8,chromatin_positive
Phactr1,ENSMUST00000148891.8,cytoplasm_positive
Phactr1,ENSMUST00000148891.8,nucleoplasm_negative
Phactr1,ENSMUST00000148891.8,nucleus_positive
Phactr1,ENSMUST00000149235.8,nucleoplasm_negative
Phactr1,ENSMUST00000239286.2,nucleoplasm_negative
Phf21b,ENSMUST00000016768.12,chromatin_positive
Phf21b,ENSMUST00000016768.12,nucleoplasm_positive
Phf21b,ENSMUST00000016768.12,nucleus_positive
Phf21b,ENSMUST00000159502.2,nucleolus_negative
Phf21b,ENSMUST00000159939.8,nucleoplasm_positive
Phf21b,ENSMUST00000159939.8,nucleus_positive
Phf21b,ENSMUST00000160389.2,nucleoplasm_negative
Phf21b,ENSMUST00000162044.8,nucleoplasm_positive
Phf21b,ENSMUST00000162044.8,nucleus_positive
Phldb2,ENSMUST00000036355.13,ER_negative
Phldb2,ENSMUST00000036355.13,chromatin_positive
Phldb2,ENSMUST00000036355.13,nucleus_positive
Phldb2,ENSMUST00000076333.12,ER_negative
Phldb2,ENSMUST00000076333.12,nucleus_positive
Phldb2,ENSMUST00000125433.2,nucleoplasm_negative
Phldb2,ENSMUST00000134802.8,ER_negative
Phldb2,ENSMUST00000136405.2,ER_negative
Pik3r1,ENSMUST00000055518.13,chromatin_positive
Pik3r1,ENSMUST00000055518.13,nucleoplasm_positive
Pik3r1,ENSMUST00000055518.13,nucleus_positive
Pik3r1,ENSMUST00000185795.2,cytoplasm_negative
Pik3r1,ENSMUST00000185795.2,nucleus_positive
Pik3r1,ENSMUST00000189426.2,chromatin_positive
Pik3r1,ENSMUST00000189426.2,nucleus_positive
Pitpnc1,ENSMUST00000040380.13,nucleus_positive
Pitpnc1,ENSMUST00000103064.10,chromatin_positive
Pitpnc1,ENSMUST00000103064.10,nucleus_positive
Pkm,ENSMUST00000034834.16,cytoplasm_positive
Pkm,ENSMUST00000034834.16,nucleoplasm_positive
