sequence_id,chromatin_prob,cytoplasm_prob,cytosol_prob,endoplasmic reticulum_prob,extracellular region_prob,membrane_prob,mitochondrion_prob,nucleolus_prob,nucleoplasm_prob,nucleus_prob,ribosome_prob,predicted_locations
ENSMUST00000241805.1,0.0013508769,1.8288565e-08,1.0,1.0031466e-18,1.0,1.2784335e-06,4.7553152e-07,0.00013002474,5.436162e-06,1.0,2.5390923e-06,cytosol;extracellular region;nucleus
ENSMUST00000155922.2,8.230332e-06,0.00020567748,1.0,2.0871334e-20,1.0,2.952182e-11,5.438314e-06,1.3891342e-10,1.0804524e-06,1.0,1.7189097e-05,cytosol;extracellular region;nucleus
ENSMUST00000355188.1,2.4815637e-13,0.002048204,0.999961,1.874938e-20,1.0,0.001115071,4.8904894e-07,0.005762169,0.5524489,1.0,2.43111e-06,cytosol;extracellular region;nucleoplasm;nucleus
ENSMUST00000159120.8,3.73009e-16,6.0377724e-06,0.0040575815,2.583149e-22,0.99989367,1.8147891e-07,1.8237868e-13,1.5681746e-09,3.1391136e-14,0.9999968,1.6458377e-14,extracellular region;nucleus
ENSMUST00000232873.2,0.97953206,0.19232942,1.0,5.061025e-06,1.0,0.99999785,0.72770524,0.5012382,0.99028987,1.0,0.999967,chromatin;cytosol;extracellular region;membrane;mitochondrion;nucleolus;nucleoplasm;nucleus;ribosome
ENSMUST00000249902.1,0.9427707,0.9994259,1.0,2.480926e-12,1.0,0.003544251,0.9999999,0.99999833,0.8429446,1.0,1.0,chromatin;cytoplasm;cytosol;extracellular region;mitochondrion;nucleolus;nucleoplasm;nucleus;ribosome
ENSMUST00000225125.2,1.4732619e-13,2.0906555e-20,0.00046333394,5.1550246e-24,0.9999875,1.686703e-11,9.36497e-16,2.5430325e-07,2.8317757e-17,0.00032601776,6.251948e-08,extracellular region
ENSMUST00000207178.2,3.6450842e-10,0.9807426,1.0,4.349675e-21,1.0,0.9999949,0.39834276,0.99999905,0.9942088,1.0,1.0,cytoplasm;cytosol;extracellular region;membrane;nucleolus;nucleoplasm;nucleus;ribosome
ENSMUST00000153054.2,4.1335383e-27,6.2988806e-19,1.7258007e-25,2.1875963e-36,1.0,1.7458148e-28,1.9547741e-19,1.8669108e-33,7.659906e-29,4.7225316e-23,6.6171595e-25,extracellular region
ENSMUST00000200366.5,1.4975912e-08,8.983978e-14,1.0,3.1945358e-15,1.0,0.07007478,1.7316626e-11,5.3150348e-08,1.0885461e-07,0.99613106,6.2619723e-12,cytosol;extracellular region;nucleus
ENSMUST00000223861.2,0.9999989,0.9964702,1.0,4.5048868e-08,1.0,1.0,1.0,1.0,1.0,1.0,0.99999845,chromatin;cytoplasm;cytosol;extracellular region;membrane;mitochondrion;nucleolus;nucleoplasm;nucleus;ribosome
ENSMUST00000194632.2,0.33576304,1.0,1.0,1.7269571e-06,1.0,1.0,1.0,0.9999876,1.0,1.0,1.0,cytoplasm;cytosol;extracellular region;membrane;mitochondrion;nucleolus;nucleoplasm;nucleus;ribosome
ENSMUST00000162618.8,0.999992,0.9999999,1.0,6.9101154e-13,1.0,0.9999999,1.0,0.9967334,0.9999052,1.0,1.0,chromatin;cytoplasm;cytosol;extracellular region;membrane;mitochondrion;nucleolus;nucleoplasm;nucleus;ribosome
ENSMUST00000227642.2,2.9664271e-08,2.789565e-24,1.0335117e-12,1.3750451e-20,1.0,2.7658427e-15,1.9366438e-13,2.798299e-07,4.977305e-12,0.007179831,1.8693725e-15,extracellular region
ENSMUST00000206762.2,6.308695e-18,1.9083106e-13,4.5420862e-10,3.649669e-21,1.0,4.2430615e-09,4.108367e-10,3.1210375e-13,3.689145e-12,0.029170053,6.549585e-07,extracellular region
ENSMUST00000177231.2,7.395331e-11,0.9999974,1.0,2.2563849e-20,1.0,1.0,0.99991465,1.7430631e-05,0.3355018,1.0,1.0,cytoplasm;cytosol;extracellular region;membrane;mitochondrion;nucleus;ribosome
ENSMUST00000227644.2,2.8572245e-37,1.0209205e-18,8.0147374e-18,5.057887e-30,1.0,4.6338664e-27,1.0995209e-24,5.7777424e-30,3.021125e-37,5.6699437e-24,3.024448e-28,extracellular region
ENSMUST00000350465.1,0.5061897,6.483302e-08,1.0,2.5447126e-14,1.0,0.0012847107,1.4380301e-10,0.12510487,9.8026206e-08,1.0,1.8264634e-06,chromatin;cytosol;extracellular region;nucleus
ENSMUST00000197699.5,9.989324e-16,0.00063051865,0.9998006,2.6859448e-09,1.0,0.016835455,1.0,0.0015666516,5.7188357e-05,1.0,0.0023384353,cytosol;extracellular region;mitochondrion;nucleus
ENSMUST00000223659.2,1.6704403e-17,5.554406e-16,4.6519806e-05,1.3242698e-22,1.0,2.192806e-17,7.723069e-16,3.4271173e-16,1.5755539e-19,2.4241258e-12,5.704115e-23,extracellular region
ENSMUST00000197749.2,9.781077e-10,0.0032289114,1.2131412e-06,4.4827306e-12,0.9999999,5.969722e-13,8.7012195e-06,3.678339e-12,7.331373e-11,0.9811934,2.476643e-08,extracellular region;nucleus
ENSMUST00000230171.2,9.0351565e-13,1.9702404e-06,0.79279363,6.1010963e-10,1.0,0.016481435,6.1389687e-12,1.1555068e-11,8.8749175e-08,1.0,5.172178e-10,cytosol;extracellular region;nucleus
ENSMUST00000186835.2,7.3793602e-09,1.0,0.11700883,1.406867e-16,1.0,7.556705e-13,1.0,1.7603427e-10,2.256898e-08,0.99966216,0.99999833,cytoplasm;extracellular region;mitochondrion;nucleus;ribosome
ENSMUST00000309417.1,3.0801817e-15,0.963244,0.99999905,3.9094093e-11,1.0,2.4754454e-10,1.0,8.284815e-14,2.4866478e-13,0.98148304,0.9999435,cytoplasm;cytosol;extracellular region;mitochondrion;nucleus;ribosome
ENSMUST00000149329.2,1.2854993e-17,2.6991385e-20,1.4887409e-14,4.6549444e-29,1.0,7.36922e-20,1.2343667e-11,1.5802577e-23,3.6965782e-22,4.409256e-14,1.8569147e-21,extracellular region
ENSMUST00000267496.1,1.9798857e-18,1.723777e-22,2.1960276e-18,1.2729432e-25,1.0,1.0685313e-28,2.9936496e-14,2.8299392e-25,1.0948801e-30,3.1363765e-19,5.4924044e-36,extracellular region
ENSMUST00000234772.2,1.0251049e-16,6.759586e-14,0.7609473,7.304213e-33,1.0,1.03631374e-10,4.167198e-08,9.610153e-17,6.825043e-08,0.9251832,2.57542e-11,cytosol;extracellular region;nucleus
ENSMUST00000197912.5,2.009966e-12,3.0717174e-25,0.08377649,2.1456711e-19,1.0,1.290795e-08,0.41622138,1.4506949e-13,4.3604206e-15,0.9999845,5.7730254e-08,extracellular region;nucleus
ENSMUST00000186539.2,9.8426607e-26,1.2015875e-22,2.9582828e-17,6.5834964e-25,1.0,1.4523529e-21,2.2223497e-11,1.6919716e-22,3.7115625e-26,2.2959929e-11,2.2329212e-22,extracellular region
ENSMUST00000235263.2,0.9952866,0.999713,1.0,4.4058369e-13,1.0,0.946233,0.9999932,0.027933547,0.30061102,1.0,0.9999999,chromatin;cytoplasm;cytosol;extracellular region;membrane;mitochondrion;nucleus;ribosome
ENSMUST00000270333.1,1.9933016e-06,7.0953138e-15,0.9999969,3.9135436e-14,1.0,3.8934442e-09,9.771531e-05,3.5248377e-11,1.3278157e-22,0.34682232,1.213278e-21,cytosol;extracellular region
ENSMUST00000173914.3,0.006500382,1.0,1.0,3.5654116e-06,1.0,1.0,1.0,1.0,1.0,1.0,1.0,cytoplasm;cytosol;extracellular region;membrane;mitochondrion;nucleolus;nucleoplasm;nucleus;ribosome
ENSMUST00000231221.2,1.0,1.0,1.0,6.1394434e-10,1.0,1.0,1.0,1.0,1.0,1.0,1.0,chromatin;cytoplasm;cytosol;extracellular region;membrane;mitochondrion;nucleolus;nucleoplasm;nucleus;ribosome
ENSMUST00000373418.1,4.330717e-14,2.783609e-06,0.9973455,3.982324e-13,1.0,5.7234694e-12,0.8284462,4.140877e-12,1.0073885e-17,0.9552612,0.9402709,cytosol;extracellular region;mitochondrion;nucleus;ribosome
ENSMUST00000207271.2,2.510796e-17,9.432158e-16,1.4605959e-06,1.6456904e-25,1.0,2.97288e-22,1.9796552e-22,1.1332357e-21,3.1106921e-31,3.3171016e-18,1.3362588e-25,extracellular region
ENSMUST00000182144.2,0.00013574064,3.523226e-14,0.9999964,3.5866164e-17,0.12579954,0.23139392,1.2539413e-15,0.26457837,5.7914354e-11,1.0,1.4512795e-12,cytosol;nucleus
ENSMUST00000192702.6,0.8631,0.00011259696,1.0,8.084144e-23,1.0,0.9999819,1.0,1.0,1.0,1.0,1.0,chromatin;cytosol;extracellular region;membrane;mitochondrion;nucleolus;nucleoplasm;nucleus;ribosome
ENSMUST00000152670.2,0.0,1.2513002e-28,5.0386204e-26,4.9705693e-38,1.0,1.3112103e-22,1.4480839e-26,3.601818e-34,0.0,7.6752784e-25,1.9794909e-35,extracellular region
ENSMUST00000186929.2,6.2084998e-24,3.855619e-18,1.8279623e-17,1.286683e-30,1.0,3.0318993e-20,3.0060993e-22,2.4763533e-24,3.0337152e-28,6.5393844e-13,1.5667595e-29,extracellular region
ENSMUST00000170361.9,3.006248e-15,0.011765518,1.0,8.8313085e-14,1.0,0.039746437,0.9996879,1.3743992e-10,1.9959503e-11,1.0,0.9999989,cytosol;extracellular region;mitochondrion;nucleus;ribosome
ENSMUST00000187285.7,1.6440095e-05,0.9999993,1.0,6.7980313e-16,1.0,1.0977564e-09,1.0,0.0064552976,0.51914614,1.0,1.0,cytoplasm;cytosol;extracellular region;mitochondrion;nucleoplasm;nucleus;ribosome
ENSMUST00000188092.2,4.24117e-08,9.194608e-10,0.99464613,1.04895386e-17,0.99016285,2.930521e-11,1.31684275e-17,1.1120092e-08,6.3819936e-09,0.9997241,5.859216e-17,cytosol;extracellular region;nucleus
ENSMUST00000156378.2,6.1630622e-21,1.5268816e-11,1.1338199e-07,4.640793e-23,1.0,9.226328e-15,4.0170558e-14,3.1646088e-18,7.5578345e-19,4.5376064e-06,3.512943e-23,extracellular region
ENSMUST00000309431.1,4.3374057e-05,1.2648054e-08,1.0,2.8221676e-09,0.9987658,1.0,3.5752032e-07,1.0,0.99796474,1.0,0.006284489,cytosol;extracellular region;membrane;nucleolus;nucleoplasm;nucleus
ENSMUST00000160307.9,0.9999962,6.2871322e-06,1.0,4.898819e-13,1.0,0.9999865,1.0,3.6019133e-05,4.8545655e-07,1.0,0.9999529,chromatin;cytosol;extracellular region;membrane;mitochondrion;nucleus;ribosome
ENSMUST00000206143.2,0.006442679,1.0,1.0,2.3285748e-12,1.0,1.0,1.0,1.0,0.9961255,1.0,1.0,cytoplasm;cytosol;extracellular region;membrane;mitochondrion;nucleolus;nucleoplasm;nucleus;ribosome
ENSMUST00000242681.1,5.7151774e-05,1.8243454e-05,1.0,1.0763397e-08,0.9999722,2.7058661e-08,5.2154493e-05,4.5432924e-09,0.042267766,0.9992655,1.6844323e-12,cytosol;extracellular region;nucleus
ENSMUST00000150671.4,7.36898e-13,3.4774322e-11,0.9999739,1.2828286e-26,1.0,4.5807937e-07,4.4152876e-15,1.080674e-08,2.2051342e-08,1.0,2.3006527e-11,cytosol;extracellular region;nucleus
ENSMUST00000157040.8,1.4066498e-05,0.9999995,1.0,1.11656476e-10,1.0,0.0002044266,0.9999989,0.31767592,0.0007291697,1.0,1.0,cytoplasm;cytosol;extracellular region;mitochondrion;nucleus;ribosome
ENSMUST00000163531.4,1.0,6.8094655e-06,1.0,1.5599295e-16,0.99981564,0.99999845,4.484511e-06,1.0,1.0,1.0,0.88296306,chromatin;cytosol;extracellular region;membrane;nucleolus;nucleoplasm;nucleus;ribosome
ENSMUST00000155251.8,3.4773593e-06,0.00022268711,1.0,2.3497145e-15,0.9999995,0.9880404,8.075819e-07,6.4223564e-06,2.1937165e-05,0.9999999,2.506803e-07,cytosol;extracellular region;membrane;nucleus
ENSMUST00000151134.2,2.7322228e-06,0.9993364,1.0,1.0496914e-15,1.0,0.013983112,1.0,0.026530506,0.0004964922,1.0,1.0,cytoplasm;cytosol;extracellular region;mitochondrion;nucleus;ribosome
ENSMUST00000239288.2,0.999845,0.75474477,1.0,1.2125275e-15,1.0,1.0,0.00047036377,1.0,1.0,1.0,0.91523194,chromatin;cytoplasm;cytosol;extracellular region;membrane;nucleolus;nucleoplasm;nucleus;ribosome
ENSMUST00000174397.3,7.981079e-12,0.12676796,1.0,2.3106711e-11,1.0,0.9680876,1.0,0.9999989,0.47246078,1.0,0.99870396,cytosol;extracellular region;membrane;mitochondrion;nucleolus;nucleus;ribosome
ENSMUST00000150072.2,6.790037e-07,1.1044713e-06,0.99999905,2.5354552e-17,1.0,1.5702573e-05,0.00273414,5.2164694e-07,6.495099e-06,1.0,2.0529778e-06,cytosol;extracellular region;nucleus
ENSMUST00000267483.1,0.0014428672,0.99999976,0.2080481,2.4306915e-05,1.0,5.1264105e-05,0.9999838,0.08877444,3.6531103e-06,0.9999963,0.81455886,cytoplasm;extracellular region;mitochondrion;nucleus;ribosome
ENSMUST00000172238.2,1.3703076e-33,3.9106692e-30,1.1581114e-28,2.516687e-37,1.0,3.9468683e-27,5.2827764e-37,1.01763156e-32,9.983569e-39,1.09584256e-35,0.0,extracellular region
ENSMUST00000198030.2,5.0952775e-09,3.1145725e-10,0.047343757,7.5299705e-21,1.0,2.2768605e-08,1.03861055e-07,5.064256e-12,2.1285462e-16,0.003468679,2.968473e-10,extracellular region
ENSMUST00000161046.9,0.8675535,0.014065412,1.0,0.024918908,1.0,0.9970235,0.98705506,0.98671144,9.422349e-05,0.99864477,0.0012750754,chromatin;cytosol;extracellular region;membrane;mitochondrion;nucleolus;nucleus
ENSMUST00000355175.1,6.114056e-07,5.058348e-12,0.9750157,9.281652e-21,0.017904561,2.6442424e-09,4.6530934e-16,0.0056860526,0.07784108,0.99999964,2.3507086e-12,cytosol;nucleus
ENSMUST00000295628.1,1.2046257e-11,7.1761103e-13,0.99346185,5.857732e-20,1.0,2.2490594e-12,0.96585834,3.664858e-12,1.4491833e-19,0.09747326,6.747028e-07,cytosol;extracellular region;mitochondrion
ENSMUST00000154332.8,2.1678956e-32,3.4322146e-34,2.73028e-26,0.0,1.0,1.5288852e-35,3.0295618e-29,6.2929837e-38,0.0,0.0,3.355731e-39,extracellular region
ENSMUST00000177126.8,4.820878e-15,4.8696864e-07,0.9999896,2.1302553e-13,0.9997727,4.364873e-06,0.88169867,2.2514698e-05,4.234815e-06,0.99999213,7.730563e-07,cytosol;extracellular region;mitochondrion;nucleus
ENSMUST00000194694.6,9.43316e-17,1.3854974e-19,2.1476308e-07,1.4121004e-21,1.0,1.6279475e-15,2.3041729e-09,2.0368071e-12,4.011401e-16,3.4161883e-06,1.9162382e-15,extracellular region
ENSMUST00000171143.2,0.09594058,1.0,1.0,6.512017e-07,1.0,1.0,1.0,0.98679113,0.9997962,1.0,1.0,cytoplasm;cytosol;extracellular region;membrane;mitochondrion;nucleolus;nucleoplasm;nucleus;ribosome
ENSMUST00000165224.2,1.0249955e-16,1.4020491e-18,0.1064996,1.0004663e-21,1.0,3.9341453e-15,0.015328404,4.3099196e-21,1.9535593e-26,0.4433753,0.016320856,extracellular region
ENSMUST00000184102.2,4.1905387e-06,2.9640766e-14,1.0,6.991416e-15,1.0,0.00047640508,3.8376424e-05,2.1818425e-09,9.051345e-11,0.99997556,1.5781047e-11,cytosol;extracellular region;nucleus
ENSMUST00000199262.2,2.422411e-12,3.3449476e-11,2.295313e-12,2.7323507e-13,1.0,3.2059658e-13,6.7112194e-10,3.9108911e-16,3.821226e-17,1.136382e-15,4.5760082e-10,extracellular region
ENSMUST00000166429.9,6.743135e-07,0.9931977,1.0,3.5950513e-11,1.0,0.10904594,1.0,0.99999726,1.0,1.0,1.0,cytoplasm;cytosol;extracellular region;mitochondrion;nucleolus;nucleoplasm;nucleus;ribosome
ENSMUST00000164765.2,1.8536362e-05,1.7486952e-12,0.9999896,1.5916338e-20,0.9156563,0.08347801,1.9251234e-17,0.9990237,0.0022441552,1.0,5.2443694e-13,cytosol;extracellular region;nucleolus;nucleus
ENSMUST00000219136.2,2.3278183e-17,2.7698128e-15,1.2787245e-11,1.8032305e-24,1.0,2.0517565e-23,6.14188e-10,7.681025e-16,4.0914238e-31,0.92709565,1.135634e-12,extracellular region;nucleus
ENSMUST00000150503.4,1.117597e-27,2.6144355e-06,5.1238195e-14,6.8035075e-23,1.0,2.8329585e-21,2.2821194e-21,5.944333e-26,4.5121272e-27,6.004541e-20,3.5200573e-28,extracellular region
ENSMUST00000226923.2,2.5327029e-11,1.10262445e-10,0.18143417,3.6125257e-14,0.99938464,1.398842e-13,0.7756209,8.855607e-12,4.3443955e-09,0.99860305,1.3072976e-10,extracellular region;mitochondrion;nucleus
ENSMUST00000200650.5,0.0,6.149483e-30,2.1308811e-28,0.0,1.0,4.3282206e-30,1.4426446e-30,0.0,0.0,0.0,0.0,extracellular region
ENSMUST00000207038.2,1.212119e-10,0.09174169,1.0,4.4099017e-15,1.0,0.014102006,1.0,0.68267876,6.1124097e-09,0.99999857,1.0,cytosol;extracellular region;mitochondrion;nucleolus;nucleus;ribosome
ENSMUST00000212167.2,1.1881908e-05,6.135665e-13,0.9993771,5.684873e-10,0.99972814,0.00021155468,1.8623986e-06,8.0165746e-10,9.001015e-09,0.99998736,3.1543858e-12,cytosol;extracellular region;nucleus
ENSMUST00000236238.2,4.2314784e-21,2.0778736e-17,0.9974179,4.1595584e-27,1.0,1.650511e-12,3.1256307e-13,5.369686e-14,4.880415e-14,7.275076e-05,7.644157e-18,cytosol;extracellular region
ENSMUST00000232659.2,5.411681e-09,4.072653e-12,0.9999888,1.1970813e-14,0.9974552,1.0669701e-08,0.0003492829,0.00023833141,7.368987e-06,0.001408684,3.5507506e-14,cytosol;extracellular region
ENSMUST00000218007.2,5.0340452e-12,1.518397e-09,0.9999627,1.5595269e-21,1.0,0.025932364,1.2243497e-11,0.00454726,1.4570898e-07,1.0,1.5652555e-12,cytosol;extracellular region;nucleus
ENSMUST00000231585.2,1.0743494e-32,1.169956e-32,1.3052808e-23,8.385612e-39,1.0,2.120319e-25,1.307292e-26,6.570108e-30,1.8213915e-32,7.369732e-26,1.5200641e-34,extracellular region
ENSMUST00000222546.2,1.1291404e-14,1.0884699e-17,1.1884024e-06,1.090646e-28,1.0,2.4472411e-17,2.7396224e-15,6.518826e-16,7.4550956e-19,1.7423237e-07,1.65263e-17,extracellular region
ENSMUST00000210444.2,0.7201877,0.002729336,1.0,8.4172775e-09,0.99999976,1.2001039e-05,0.9413651,0.0007532904,0.5629914,1.0,0.5240025,chromatin;cytosol;extracellular region;mitochondrion;nucleoplasm;nucleus;ribosome
ENSMUST00000191069.2,0.5303503,1.3376875e-09,1.0,3.2161086e-20,1.0,0.9254573,1.4767316e-08,0.99710053,0.9999726,1.0,0.0024729243,chromatin;cytosol;extracellular region;membrane;nucleolus;nucleoplasm;nucleus
ENSMUST00000149233.8,1.6882319e-07,4.9965524e-07,0.82715523,1.6697726e-23,0.9999987,0.00011213878,0.99904746,2.7481505e-07,0.00017095213,1.0,0.99997973,cytosol;extracellular region;mitochondrion;nucleus;ribosome
ENSMUST00000205489.2,5.79732e-17,5.1774406e-21,4.4165162e-08,2.5920246e-28,1.0,6.570903e-17,2.4372258e-17,2.4750958e-14,2.2826172e-12,4.245827e-06,8.501017e-31,extracellular region
ENSMUST00000231244.2,0.00021803823,2.491205e-13,0.99982136,1.8854485e-17,1.0,0.002312853,0.028580531,1.808593e-06,0.00012843845,1.0,9.4101735e-05,cytosol;extracellular region;nucleus
ENSMUST00000223099.2,3.444916e-24,3.3001036e-16,1.0043536e-09,4.938655e-20,1.0,9.529875e-17,1.0190346e-08,1.1630076e-21,1.1248582e-22,2.2629691e-10,6.423143e-18,extracellular region
ENSMUST00000206284.2,8.5811275e-14,4.387814e-17,4.0077433e-07,3.4143744e-20,1.0,6.768101e-14,1.0507633e-07,1.4970823e-16,3.8694346e-13,0.83436733,1.3635387e-19,extracellular region;nucleus
ENSMUST00000237084.2,0.9432589,1.0,1.0,1.1175775e-09,1.0,1.0,1.0,1.0,1.0,1.0,1.0,chromatin;cytoplasm;cytosol;extracellular region;membrane;mitochondrion;nucleolus;nucleoplasm;nucleus;ribosome
ENSMUST00000222105.2,1.7258134e-18,0.9599917,0.119387485,4.4306663e-19,1.0,4.437454e-17,1.4642986e-11,1.0853649e-16,1.0676126e-17,8.181493e-07,6.026559e-09,cytoplasm;extracellular region
ENSMUST00000200043.5,2.8526324e-08,0.008777748,0.99999905,6.338061e-11,1.0,1.776415e-06,1.0,6.802148e-11,1.1884282e-20,1.0,0.99990845,cytosol;extracellular region;mitochondrion;nucleus;ribosome
ENSMUST00000196871.2,2.9423718e-15,1.2266841e-16,0.05443234,2.0297972e-29,1.0,3.0510541e-13,1.9216653e-12,2.0964769e-13,4.6138584e-22,1.0,2.5272666e-17,extracellular region;nucleus
ENSMUST00000149465.2,7.015434e-11,3.618536e-12,0.99999547,7.189299e-18,0.9999995,1.9686441e-08,7.750751e-09,4.616279e-18,1.04905396e-13,1.1285097e-06,1.8129104e-13,cytosol;extracellular region
ENSMUST00000192225.2,1.9762317e-20,3.6433733e-18,7.263637e-13,8.342649e-28,1.0,1.2991859e-15,6.268305e-16,2.4557135e-17,4.1944665e-21,0.09633289,4.6217477e-23,extracellular region
ENSMUST00000172348.8,0.0,0.0,1.6323391e-28,0.0,1.0,2.1684646e-26,3.037809e-39,3.7626918e-37,0.0,5.040702e-39,9.281603e-39,extracellular region
ENSMUST00000225068.2,2.0166018e-08,5.763306e-10,0.9996269,4.5596228e-20,1.0,0.0007701537,0.17320682,1.100465e-09,1.2140917e-08,0.9999682,1.1866188e-06,cytosol;extracellular region;nucleus
ENSMUST00000150462.8,0.0064672176,1.4846349e-10,0.9999999,2.6951255e-20,0.9049307,0.97897035,4.056705e-16,0.009425251,4.12497e-07,1.0,2.497554e-07,cytosol;extracellular region;membrane;nucleus
ENSMUST00000197033.2,1.4772166e-30,1.1409222e-28,5.836463e-13,0.0,1.0,1.3004903e-22,3.743663e-15,5.3598308e-37,1.4707586e-34,6.982664e-25,2.1541775e-25,extracellular region
ENSMUST00000160600.2,4.6652933e-28,1.0077706e-29,1.2423603e-25,9.284119e-31,1.0,5.443541e-33,5.3976337e-19,2.1903467e-33,3.606442e-39,3.0138585e-24,8.520375e-29,extracellular region
ENSMUST00000200299.2,3.9716515e-09,1.1451536e-10,0.23244455,9.6072945e-17,1.0,4.158097e-13,4.9030532e-17,6.964073e-13,1.9260226e-14,6.1762934e-12,3.11826e-16,extracellular region
ENSMUST00000180448.3,1.13639785e-10,1.0,1.0,0.5765278,1.0,0.99999857,1.0,0.28323817,0.0009846836,1.0,1.0,cytoplasm;cytosol;endoplasmic reticulum;extracellular region;membrane;mitochondrion;nucleus;ribosome
ENSMUST00000162281.2,1.5117171e-30,2.7192753e-24,6.624636e-25,1.0233161e-30,1.0,4.4349222e-14,9.897878e-22,2.6127018e-29,1.2897805e-35,2.4294519e-21,1.0560012e-22,extracellular region
ENSMUST00000228457.2,9.0752246e-36,2.2999784e-25,2.4883505e-32,7.291964e-33,1.0,2.7878867e-30,9.177802e-18,3.8205584e-38,4.3793565e-38,2.169298e-28,1.6634645e-32,extracellular region
ENSMUST00000151300.2,4.1917036e-19,1.9315925e-29,5.3974777e-08,2.9173173e-28,1.0,1.2516244e-21,1.01131355e-14,2.010966e-09,2.1882433e-17,1.2458014e-13,1.8381953e-29,extracellular region
ENSMUST00000186366.2,1.903464e-14,7.3955815e-12,0.3559663,1.3234159e-15,0.9995772,1.1624165e-08,0.010114659,6.2754566e-09,1.3510654e-08,0.9880365,7.147985e-09,extracellular region;nucleus
ENSMUST00000270290.1,0.0,2.1150561e-36,1.6736136e-28,0.0,1.0,5.050588e-34,8.901925e-23,0.0,0.0,0.0,1.9647653e-38,extracellular region
ENSMUST00000223706.2,4.215173e-14,3.281373e-17,0.6427607,2.0534527e-26,0.9999887,1.7559118e-15,5.704e-10,1.4732979e-10,2.9148085e-17,0.014836784,2.3193285e-12,cytosol;extracellular region
ENSMUST00000232164.2,3.877909e-17,2.0908342e-17,5.5118964e-08,5.350403e-26,1.0,1.3664761e-18,2.6772242e-09,2.8811578e-17,3.5016164e-20,9.4198974e-08,3.5466995e-16,extracellular region
ENSMUST00000226750.2,2.210779e-18,1.56432e-14,1.7518979e-22,3.659817e-22,1.0,5.5290256e-28,1.4784399e-15,3.6008305e-18,4.2959933e-24,1.0979093e-13,7.645561e-32,extracellular region
ENSMUST00000203235.2,6.3510656e-20,5.7467908e-08,0.18909459,2.0901233e-18,1.0,1.960994e-13,0.00012808376,2.514216e-11,6.3834897e-13,0.99951315,7.1782025e-10,extracellular region;nucleus
ENSMUST00000183068.9,1.8030126e-14,6.1674416e-07,0.9999206,3.8540546e-21,1.0,2.5362556e-07,0.99987435,0.0018991965,6.8726287e-09,1.0,0.99225146,cytosol;extracellular region;mitochondrion;nucleus;ribosome
ENSMUST00000150087.2,1.0399389e-37,6.410217e-26,2.9936096e-14,0.0,1.0,2.9022348e-19,4.9272425e-16,4.6917008e-38,3.430341e-35,2.896956e-21,1.18941e-24,extracellular region
ENSMUST00000213584.2,2.4410588e-25,2.9104294e-18,3.9178336e-09,3.4354245e-26,1.0,4.366113e-15,6.2755225e-11,1.946197e-17,1.7373916e-27,1.137082e-06,1.5526633e-23,extracellular region
ENSMUST00000225862.2,0.6436516,2.7868174e-08,0.0015647694,9.315984e-22,1.0,3.3241596e-09,0.1193087,9.652592e-07,4.6733245e-10,1.0,8.302331e-05,chromatin;extracellular region;nucleus
